session_id,user_id,model_id,model_name,day,cleaning_mode,cleaning_mode_encoded,cleaning_time_min,start_battery_pct,end_battery_pct,battery_drop_pct,consumption_rate,ambient_temp_c,soh,aborted,recent_avg_consumption_rate,last_session_time_min,last_battery_drop_pct,available_time_min
S09207,D-2_U1,D-2,고빈도 팩교체형,31,강력,2,14.7,100.0,11.9,88.1,5.994,13.7,0.9851,0,6.307,10.1,63.2,16.0
S09208,D-2_U1,D-2,고빈도 팩교체형,32,강력,2,15.5,99.9,4.5,95.4,6.156,13.0,0.9669,1,6.192,14.7,88.1,15.5
S09209,D-2_U1,D-2,고빈도 팩교체형,33,강력,2,16.8,100.0,4.5,95.5,5.683,14.0,1.0,1,6.137,15.5,95.4,16.75
S09210,D-2_U1,D-2,고빈도 팩교체형,34,강력,2,17.2,99.4,4.2,95.2,5.533,16.1,0.9857,1,6.054,16.8,95.5,17.25
S09211,D-2_U1,D-2,고빈도 팩교체형,35,강력,2,14.6,99.9,4.2,95.7,6.554,17.6,0.9996,1,5.926,17.2,95.2,14.75
S09212,D-2_U1,D-2,고빈도 팩교체형,36,강력,2,13.8,99.6,19.5,80.0,5.801,13.2,0.9755,0,5.984,14.6,95.7,16.25
S09213,D-2_U1,D-2,고빈도 팩교체형,37,강력,2,13.9,99.7,21.3,78.3,5.636,17.2,0.9834,0,5.945,13.8,80.0,16.75
S09214,D-2_U1,D-2,고빈도 팩교체형,38,강력,2,10.1,99.7,33.4,66.3,6.566,15.5,0.9875,0,5.841,13.9,78.3,14.25
S09215,D-2_U1,D-2,고빈도 팩교체형,39,강력,2,16.1,99.8,4.2,95.6,5.937,15.4,1.0,1,6.018,10.1,66.3,16.25
S09216,D-2_U1,D-2,고빈도 팩교체형,40,강력,2,10.1,100.0,44.2,55.8,5.522,17.0,0.9979,0,6.099,16.1,95.6,17.0
S09217,D-2_U1,D-2,고빈도 팩교체형,41,강력,2,16.0,100.0,4.7,95.3,5.958,17.7,0.9938,1,5.892,10.1,55.8,16.0
S09218,D-2_U1,D-2,고빈도 팩교체형,42,강력,2,14.9,99.6,4.1,95.4,6.406,16.4,0.9696,1,5.924,16.0,95.3,15.0
S09219,D-2_U1,D-2,고빈도 팩교체형,43,강력,2,13.3,100.0,24.9,75.1,5.647,17.6,0.9894,0,6.078,14.9,95.4,16.75
S09220,D-2_U1,D-2,고빈도 팩교체형,44,강력,2,11.8,99.8,35.6,64.3,5.447,15.0,0.9912,0,5.894,13.3,75.1,17.25
S09221,D-2_U1,D-2,고빈도 팩교체형,45,강력,2,13.7,99.8,19.8,80.0,5.842,16.9,0.9995,0,5.796,11.8,64.3,16.25
S09222,D-2_U1,D-2,고빈도 팩교체형,46,강력,2,16.5,100.0,4.6,95.4,5.782,16.1,0.9994,1,5.86,13.7,80.0,16.5
S09223,D-2_U1,D-2,고빈도 팩교체형,48,강력,2,13.1,100.0,17.5,82.5,6.301,16.6,0.9841,0,5.825,16.5,95.4,15.0
S09224,D-2_U1,D-2,고빈도 팩교체형,49,강력,2,16.8,100.0,4.8,95.2,5.666,20.5,0.9996,1,5.804,13.1,82.5,17.0
S09225,D-2_U1,D-2,고빈도 팩교체형,50,강력,2,14.5,100.0,4.4,95.6,6.591,16.6,0.9991,1,5.808,16.8,95.2,14.5
S09226,D-2_U1,D-2,고빈도 팩교체형,51,강력,2,16.2,100.0,4.4,95.6,5.904,15.1,0.9936,1,6.036,14.5,95.6,16.25
S09227,D-2_U1,D-2,고빈도 팩교체형,52,강력,2,16.6,100.0,4.4,95.6,5.76,18.5,0.9863,1,6.049,16.2,95.6,16.75
S09228,D-2_U1,D-2,고빈도 팩교체형,53,강력,2,14.6,100.0,4.4,95.6,6.549,15.8,0.9862,1,6.044,16.6,95.6,14.75
S09229,D-2_U1,D-2,고빈도 팩교체형,55,강력,2,16.0,100.0,4.6,95.4,5.961,18.4,0.9777,1,6.094,14.6,95.6,16.0
S09230,D-2_U1,D-2,고빈도 팩교체형,56,강력,2,11.5,100.0,30.6,69.4,6.039,18.7,0.9758,0,6.153,16.0,95.4,15.5
S09231,D-2_U1,D-2,고빈도 팩교체형,57,강력,2,10.2,99.8,36.0,63.8,6.26,21.8,0.9981,0,6.043,11.5,69.4,15.0
S09232,D-2_U1,D-2,고빈도 팩교체형,58,강력,2,16.3,100.0,4.8,95.2,5.839,16.4,0.9903,1,6.114,10.2,63.8,16.5
S09233,D-2_U1,D-2,고빈도 팩교체형,59,강력,2,15.3,99.8,8.0,91.8,6.003,15.1,0.9874,0,6.13,16.3,95.2,16.0
S09234,D-2_U1,D-2,고빈도 팩교체형,60,강력,2,15.7,100.0,4.8,95.2,6.065,18.3,0.9903,1,6.02,15.3,91.8,15.75
S09235,D-2_U1,D-2,고빈도 팩교체형,61,강력,2,15.4,99.5,4.2,95.3,6.189,16.8,0.9764,1,6.041,15.7,95.2,15.5
S09236,D-2_U1,D-2,고빈도 팩교체형,62,강력,2,14.9,99.6,12.0,87.6,5.877,18.3,0.9909,0,6.071,15.4,95.3,16.25
S09237,D-2_U1,D-2,고빈도 팩교체형,63,강력,2,14.1,99.9,16.8,83.1,5.894,17.0,0.9749,0,5.995,14.9,87.6,16.0
S09238,D-2_U1,D-2,고빈도 팩교체형,64,강력,2,14.9,100.0,14.2,85.8,5.759,14.8,0.969,0,6.006,14.1,83.1,16.5
S09239,D-2_U1,D-2,고빈도 팩교체형,65,강력,2,15.0,99.8,18.7,81.1,5.406,15.5,0.9743,0,5.957,14.9,85.8,17.5
S09240,D-2_U1,D-2,고빈도 팩교체형,67,강력,2,16.3,99.8,4.2,95.6,5.867,17.7,0.9868,1,5.825,15.0,81.1,16.25
S09241,D-2_U1,D-2,고빈도 팩교체형,68,강력,2,16.0,99.6,4.1,95.6,5.972,18.4,0.9771,1,5.761,16.3,95.6,16.0
S09242,D-2_U1,D-2,고빈도 팩교체형,69,강력,2,14.5,100.0,19.0,80.9,5.582,18.9,0.9738,0,5.78,16.0,95.6,17.0
S09243,D-2_U1,D-2,고빈도 팩교체형,70,강력,2,16.1,100.0,11.7,88.3,5.483,16.6,0.9803,0,5.717,14.5,80.9,17.25
S09244,D-2_U1,D-2,고빈도 팩교체형,71,강력,2,16.9,100.0,4.8,95.2,5.634,20.5,0.9858,1,5.662,16.1,88.3,17.0
S09245,D-2_U1,D-2,고빈도 팩교체형,72,강력,2,15.5,100.0,12.4,87.6,5.651,20.3,0.9686,0,5.708,16.9,95.2,16.75
S09246,D-2_U1,D-2,고빈도 팩교체형,73,강력,2,11.8,100.0,31.6,68.4,5.794,19.7,0.9635,0,5.664,15.5,87.6,16.25
S09247,D-2_U1,D-2,고빈도 팩교체형,74,표준,1,10.1,99.8,41.2,58.6,5.799,15.1,0.9597,0,5.629,11.8,68.4,16.0
S09248,D-2_U1,D-2,고빈도 팩교체형,75,강력,2,16.9,100.0,4.5,95.5,5.65,19.4,0.9834,1,5.672,10.1,58.6,17.0
S09249,D-2_U1,D-2,고빈도 팩교체형,76,강력,2,16.7,100.0,4.6,95.4,5.71,17.8,0.9817,1,5.706,16.9,95.5,16.75
S09250,D-2_U1,D-2,고빈도 팩교체형,77,강력,2,17.0,99.9,4.5,95.4,5.614,18.3,0.9792,1,5.721,16.7,95.4,17.0
S09251,D-2_U1,D-2,고빈도 팩교체형,78,강력,2,13.9,99.8,18.4,81.4,5.853,16.8,0.9595,0,5.713,17.0,95.4,16.25
S09252,D-2_U1,D-2,고빈도 팩교체형,79,표준,1,17.5,100.0,4.8,95.2,5.442,16.5,0.9434,1,5.725,13.9,81.4,17.5
S09253,D-2_U1,D-2,고빈도 팩교체형,80,강력,2,15.7,99.2,3.7,95.6,6.089,17.8,0.9457,1,5.654,17.5,95.2,15.75
S09254,D-2_U1,D-2,고빈도 팩교체형,81,강력,2,14.3,100.0,17.3,82.7,5.785,18.6,0.962,0,5.742,15.7,95.6,16.5
S09255,D-2_U1,D-2,고빈도 팩교체형,82,강력,2,16.8,100.0,4.3,95.6,5.692,16.5,0.9499,1,5.757,14.3,82.7,16.75
S09256,D-2_U1,D-2,고빈도 팩교체형,83,강력,2,13.9,99.8,18.3,81.5,5.865,17.1,0.997,0,5.772,16.8,95.6,16.25
S09257,D-2_U1,D-2,고빈도 팩교체형,84,강력,2,15.7,99.9,4.8,95.2,6.062,20.9,0.9637,1,5.775,13.9,81.5,15.75
S09258,D-2_U1,D-2,고빈도 팩교체형,85,강력,2,15.9,100.0,4.6,95.4,6.001,24.8,0.9637,1,5.899,15.7,95.2,16.0
S09259,D-2_U1,D-2,고빈도 팩교체형,86,강력,2,16.6,100.0,4.5,95.5,5.753,18.4,0.9897,1,5.881,15.9,95.4,16.75
S09260,D-2_U1,D-2,고빈도 팩교체형,87,강력,2,13.5,100.0,22.7,77.3,5.728,20.2,0.9793,0,5.875,16.6,95.5,16.5
S09261,D-2_U1,D-2,고빈도 팩교체형,88,강력,2,17.0,100.0,4.7,95.3,5.608,18.2,0.9818,1,5.882,13.5,77.3,17.0
S09262,D-2_U1,D-2,고빈도 팩교체형,89,강력,2,17.1,100.0,4.6,95.4,5.58,16.7,0.9673,1,5.83,17.0,95.3,17.25
S09263,D-2_U1,D-2,고빈도 팩교체형,91,강력,2,17.1,100.0,4.5,95.5,5.583,19.1,1.0,1,5.734,17.1,95.4,17.25
S09264,D-2_U1,D-2,고빈도 팩교체형,92,강력,2,16.2,100.0,4.6,95.4,5.887,20.8,0.9748,1,5.65,17.1,95.5,16.25
S09265,D-2_U1,D-2,고빈도 팩교체형,93,강력,2,14.8,99.8,4.1,95.7,6.464,19.8,0.9705,1,5.677,16.2,95.4,14.75
S09266,D-2_U1,D-2,고빈도 팩교체형,94,강력,2,14.6,99.8,14.9,85.0,5.819,20.2,0.9944,0,5.824,14.8,95.7,16.25
S09267,D-2_U1,D-2,고빈도 팩교체형,95,강력,2,16.4,99.4,4.3,95.1,5.798,21.3,0.9636,1,5.867,14.6,85.0,16.5
S09268,D-2_U1,D-2,고빈도 팩교체형,96,강력,2,16.9,100.0,4.4,95.6,5.657,19.0,0.9291,1,5.91,16.4,95.1,17.0
S09269,D-2_U1,D-2,고빈도 팩교체형,97,강력,2,14.7,100.0,4.7,95.3,6.483,22.4,0.9405,1,5.925,16.9,95.6,14.75
S09270,D-2_U1,D-2,고빈도 팩교체형,98,강력,2,15.8,100.0,10.3,89.7,5.675,18.9,0.9436,0,6.044,14.7,95.3,16.75
S09271,D-2_U1,D-2,고빈도 팩교체형,99,강력,2,13.4,100.0,12.5,87.5,6.53,21.8,0.9807,0,5.886,15.8,89.7,14.5
S09272,D-2_U1,D-2,고빈도 팩교체형,100,강력,2,15.2,100.0,4.4,95.6,6.288,19.5,0.9815,1,6.029,13.4,87.5,15.25
S09273,D-2_U1,D-2,고빈도 팩교체형,101,강력,2,16.1,100.0,4.8,95.2,5.911,21.0,0.98,1,6.127,15.2,95.6,16.25
S09274,D-2_U1,D-2,고빈도 팩교체형,102,강력,2,14.2,99.5,11.6,87.9,6.187,18.7,0.9742,0,6.177,16.1,95.2,15.5
S09275,D-2_U1,D-2,고빈도 팩교체형,103,강력,2,14.9,99.7,4.7,95.0,6.377,22.1,0.9966,1,6.118,14.2,87.9,15.0
S09276,D-2_U1,D-2,고빈도 팩교체형,104,강력,2,15.2,99.8,4.5,95.3,6.268,18.5,0.9425,1,6.259,14.9,95.0,15.25
S09277,D-2_U1,D-2,고빈도 팩교체형,105,강력,2,15.0,100.0,4.6,95.4,6.362,20.7,0.9778,1,6.206,15.2,95.3,15.0
S09278,D-2_U1,D-2,고빈도 팩교체형,106,강력,2,14.2,99.6,4.0,95.7,6.738,25.6,0.9752,1,6.221,15.0,95.4,14.25
S09279,D-2_U1,D-2,고빈도 팩교체형,107,강력,2,15.9,100.0,5.0,95.0,5.977,21.0,0.9924,1,6.386,14.2,95.7,16.0
S09280,D-2_U1,D-2,고빈도 팩교체형,108,강력,2,10.1,99.8,40.5,59.3,5.867,22.5,0.992,0,6.344,15.9,95.0,16.0
S09281,D-2_U1,D-2,고빈도 팩교체형,109,강력,2,16.6,99.7,4.5,95.3,5.739,18.7,0.9539,1,6.242,10.1,59.3,16.75
S09282,D-2_U1,D-2,고빈도 팩교체형,110,강력,2,12.4,99.6,20.8,78.8,6.357,19.5,0.9873,0,6.137,16.6,95.3,15.0
S09283,D-2_U1,D-2,고빈도 팩교체형,111,강력,2,13.2,99.8,22.9,76.9,5.824,21.8,0.9619,0,6.136,12.4,78.8,16.25
S09284,D-2_U1,D-2,고빈도 팩교체형,112,강력,2,15.3,99.8,7.5,92.3,6.031,20.4,0.9707,0,5.953,13.2,76.9,15.75
S09285,D-2_U1,D-2,고빈도 팩교체형,113,강력,2,14.9,100.0,4.9,95.1,6.381,22.6,0.9561,1,5.964,15.3,92.3,15.0
S09286,D-2_U1,D-2,고빈도 팩교체형,114,강력,2,13.5,100.0,22.2,77.8,5.761,22.0,0.9379,0,6.066,14.9,95.1,16.5
S09287,D-2_U1,D-2,고빈도 팩교체형,115,강력,2,15.1,100.0,14.4,85.6,5.672,20.0,0.9738,0,6.071,13.5,77.8,16.75
S09288,D-2_U1,D-2,고빈도 팩교체형,116,강력,2,10.1,99.8,45.2,54.6,5.404,21.0,0.9306,0,5.934,15.1,85.6,17.25
S09289,D-2_U1,D-2,고빈도 팩교체형,117,강력,2,10.1,100.0,44.8,55.2,5.461,22.3,0.9607,0,5.85,10.1,54.6,17.0
S09290,D-2_U1,D-2,고빈도 팩교체형,118,강력,2,14.3,99.9,17.7,82.2,5.747,23.1,0.9394,0,5.736,10.1,55.2,16.5
S09291,D-2_U1,D-2,고빈도 팩교체형,119,강력,2,16.1,99.9,4.3,95.6,5.937,21.0,0.9526,1,5.609,14.3,82.2,16.25
S09292,D-2_U1,D-2,고빈도 팩교체형,120,강력,2,16.3,100.0,4.4,95.6,5.866,23.0,1.0,1,5.644,16.1,95.6,16.25
S09293,D-2_U1,D-2,고빈도 팩교체형,121,강력,2,17.2,100.0,4.6,95.4,5.546,21.4,0.9738,1,5.683,16.3,95.6,17.25
S09294,D-2_U1,D-2,고빈도 팩교체형,122,강력,2,15.9,100.0,4.8,95.2,5.984,19.4,0.9737,1,5.711,17.2,95.4,16.0
S09295,D-2_U1,D-2,고빈도 팩교체형,123,강력,2,15.3,99.3,4.0,95.3,6.227,20.0,0.9477,1,5.816,15.9,95.2,15.5
S09296,D-2_U1,D-2,고빈도 팩교체형,124,강력,2,16.1,100.0,4.9,95.1,5.904,24.0,0.9882,1,5.912,15.3,95.3,16.25
S09297,D-2_U1,D-2,고빈도 팩교체형,125,강력,2,15.3,100.0,4.5,95.5,6.241,20.8,0.9879,1,5.905,16.1,95.1,15.25
S09298,D-2_U1,D-2,고빈도 팩교체형,126,강력,2,16.3,99.5,3.9,95.6,5.864,24.0,0.9672,1,5.98,15.3,95.5,16.25
S09299,D-2_U1,D-2,고빈도 팩교체형,127,강력,2,16.6,99.6,4.3,95.3,5.742,25.4,0.9775,1,6.044,16.3,95.6,16.75
S09300,D-2_U1,D-2,고빈도 팩교체형,128,강력,2,16.0,100.0,5.0,95.0,5.94,27.4,0.9678,1,5.996,16.6,95.3,16.25
S09301,D-2_U1,D-2,고빈도 팩교체형,129,강력,2,16.8,100.0,4.4,95.6,5.69,21.8,0.9376,1,5.938,16.0,95.0,16.75
S09302,D-2_U1,D-2,고빈도 팩교체형,130,강력,2,15.3,100.0,6.7,93.3,6.099,22.9,0.966,0,5.895,16.8,95.6,15.75
S09303,D-2_U1,D-2,고빈도 팩교체형,131,강력,2,16.2,100.0,4.4,95.6,5.899,23.4,0.9848,1,5.867,15.3,93.3,16.25
S09304,D-2_U1,D-2,고빈도 팩교체형,132,강력,2,14.6,99.8,13.6,86.2,5.901,24.9,0.9436,0,5.874,16.2,95.6,16.0
S09305,D-2_U1,D-2,고빈도 팩교체형,133,강력,2,12.2,100.0,27.9,72.1,5.913,25.4,0.9332,0,5.906,14.6,86.2,16.0
S09306,D-2_U1,D-2,고빈도 팩교체형,134,강력,2,15.3,100.0,4.5,95.5,6.244,23.6,0.9425,1,5.9,12.2,72.1,15.25
S09307,D-2_U1,D-2,고빈도 팩교체형,135,강력,2,15.9,100.0,4.8,95.2,5.986,24.8,0.9681,1,6.011,15.3,95.5,16.0
S09308,D-2_U1,D-2,고빈도 팩교체형,136,강력,2,16.1,99.9,4.6,95.3,5.921,24.4,0.9452,1,5.989,15.9,95.2,16.25
S09309,D-2_U1,D-2,고빈도 팩교체형,137,강력,2,15.4,100.0,4.4,95.6,6.208,26.2,0.9843,1,5.993,16.1,95.3,15.5
S09310,D-2_U1,D-2,고빈도 팩교체형,138,강력,2,12.5,99.9,26.3,73.6,5.892,22.6,0.9708,0,6.054,15.4,95.6,16.0
S09311,D-2_U1,D-2,고빈도 팩교체형,139,강력,2,14.3,100.0,4.9,95.1,6.653,26.2,0.9595,1,6.05,12.5,73.6,14.5
S09312,D-2_U1,D-2,고빈도 팩교체형,140,강력,2,15.0,100.0,15.4,84.6,5.637,24.3,0.9482,0,6.132,14.3,95.1,16.75
S09313,D-2_U1,D-2,고빈도 팩교체형,141,강력,2,16.9,100.0,4.5,95.4,5.648,26.1,0.9508,1,6.062,15.0,84.6,17.0
S09314,D-2_U1,D-2,고빈도 팩교체형,142,강력,2,11.6,99.6,33.5,66.2,5.704,26.3,0.9564,0,6.008,16.9,95.4,16.5
S09315,D-2_U1,D-2,고빈도 팩교체형,143,강력,2,14.8,100.0,10.2,89.8,6.065,24.7,0.9554,0,5.907,11.6,66.2,15.75
S09316,D-2_U1,D-2,고빈도 팩교체형,144,강력,2,16.7,100.0,4.7,95.3,5.708,23.6,0.938,1,5.941,14.8,89.8,16.75
S09317,D-2_U1,D-2,고빈도 팩교체형,145,강력,2,10.1,100.0,41.8,58.2,5.757,22.8,0.9535,0,5.752,16.7,95.3,16.25
S09318,D-2_U1,D-2,고빈도 팩교체형,147,강력,2,14.2,99.7,4.4,95.3,6.709,29.0,0.963,1,5.776,10.1,58.2,14.25
S09319,D-2_U1,D-2,고빈도 팩교체형,148,강력,2,15.4,100.0,4.6,95.4,6.192,23.6,0.9507,1,5.989,14.2,95.3,15.5
S09320,D-2_U1,D-2,고빈도 팩교체형,149,강력,2,15.2,100.0,6.7,93.3,6.136,22.2,0.9593,0,6.086,15.4,95.4,15.5
S09321,D-2_U1,D-2,고빈도 팩교체형,150,강력,2,17.3,99.7,4.6,95.1,5.495,23.1,0.9382,1,6.1,15.2,93.3,17.5
S09322,D-2_U1,D-2,고빈도 팩교체형,151,강력,2,14.9,99.7,7.6,92.1,6.183,26.5,0.945,0,6.058,17.3,95.1,15.5
S09323,D-2_U1,D-2,고빈도 팩교체형,152,강력,2,14.5,100.0,4.4,95.6,6.596,27.8,0.9807,1,6.143,14.9,92.1,14.5
S09324,D-2_U1,D-2,고빈도 팩교체형,153,강력,2,13.9,100.0,4.7,95.3,6.855,25.4,0.9575,1,6.12,14.5,95.6,14.0
S09325,D-2_U1,D-2,고빈도 팩교체형,155,강력,2,15.3,99.8,4.4,95.4,6.236,24.4,0.9723,1,6.253,13.9,95.3,15.5
S09326,D-2_U1,D-2,고빈도 팩교체형,156,강력,2,16.6,99.6,4.5,95.1,5.727,23.7,0.9599,1,6.273,15.3,95.4,16.75
S09327,D-2_U1,D-2,고빈도 팩교체형,157,강력,2,10.1,100.0,40.7,59.3,5.873,25.7,0.9725,0,6.319,16.6,95.1,16.0
S09328,D-2_U1,D-2,고빈도 팩교체형,158,강력,2,16.7,99.6,4.2,95.3,5.709,28.6,0.9677,1,6.257,10.1,59.3,16.75
S09329,D-2_U1,D-2,고빈도 팩교체형,159,강력,2,10.1,100.0,35.2,64.8,6.418,24.0,0.9663,0,6.08,16.7,95.3,14.5
S09330,D-2_U1,D-2,고빈도 팩교체형,160,강력,2,16.2,99.8,4.2,95.6,5.904,26.9,0.9403,1,5.993,10.1,64.8,16.25
S09331,D-2_U1,D-2,고빈도 팩교체형,161,강력,2,15.1,100.0,4.4,95.6,6.331,28.7,0.9493,1,5.926,16.2,95.6,15.25
S09332,D-2_U1,D-2,고빈도 팩교체형,162,강력,2,15.9,100.0,4.9,95.1,5.981,24.2,0.9305,1,6.047,15.1,95.6,16.0
S09333,D-2_U1,D-2,고빈도 팩교체형,163,강력,2,15.6,100.0,4.5,95.5,6.122,26.7,0.9367,1,6.069,15.9,95.1,15.75
S09334,D-2_U1,D-2,고빈도 팩교체형,164,표준,1,17.2,99.9,4.8,95.1,5.527,23.6,0.9642,1,6.151,15.6,95.5,17.25
S09335,D-2_U1,D-2,고빈도 팩교체형,165,강력,2,16.0,99.2,3.7,95.5,5.97,28.4,0.9638,1,5.973,17.2,95.1,16.0
S09336,D-2_U1,D-2,고빈도 팩교체형,166,강력,2,16.8,99.6,4.2,95.4,5.68,26.2,0.9274,1,5.986,16.0,95.5,16.75
S09337,D-2_U1,D-2,고빈도 팩교체형,167,강력,2,12.5,100.0,24.5,75.5,6.04,27.9,0.9481,0,5.856,16.8,95.4,15.5
S09338,D-2_U1,D-2,고빈도 팩교체형,168,강력,2,14.2,100.0,4.7,95.3,6.711,26.8,0.9832,1,5.868,12.5,75.5,14.25
S09339,D-2_U1,D-2,고빈도 팩교체형,169,강력,2,15.7,100.0,4.6,95.4,6.075,26.3,0.9394,1,5.986,14.2,95.3,15.75
S09340,D-2_U1,D-2,고빈도 팩교체형,170,강력,2,14.8,99.5,3.8,95.7,6.466,26.3,0.945,1,6.095,15.7,95.4,14.75
S09341,D-2_U1,D-2,고빈도 팩교체형,171,강력,2,14.3,100.0,4.9,95.1,6.653,25.9,0.9206,1,6.194,14.8,95.7,14.5
S09342,D-2_U1,D-2,고빈도 팩교체형,172,강력,2,15.6,100.0,15.3,84.7,5.43,25.4,0.9525,0,6.389,14.3,95.1,17.5
S09343,D-2_U1,D-2,고빈도 팩교체형,173,강력,2,16.2,100.0,4.6,95.4,5.89,24.1,0.9591,1,6.267,15.6,84.7,16.25
S09344,D-2_U1,D-2,고빈도 팩교체형,174,강력,2,15.3,99.7,4.4,95.4,6.234,27.3,0.9689,1,6.103,16.2,95.4,15.5
S09345,D-2_U1,D-2,고빈도 팩교체형,175,강력,2,15.7,100.0,4.9,95.1,6.059,26.1,0.942,1,6.135,15.3,95.4,15.75
S09346,D-2_U1,D-2,고빈도 팩교체형,176,강력,2,11.4,100.0,32.9,67.1,5.883,25.3,0.9377,0,6.053,15.7,95.1,16.0
S09347,D-2_U1,D-2,고빈도 팩교체형,177,강력,2,14.8,100.0,4.3,95.7,6.464,25.9,0.9468,1,5.899,11.4,67.1,14.75
S09348,D-2_U1,D-2,고빈도 팩교체형,178,강력,2,14.6,99.4,4.3,95.1,6.512,25.7,0.9278,1,6.106,14.8,95.7,14.75
S09349,D-2_U1,D-2,고빈도 팩교체형,179,강력,2,12.4,99.6,27.0,72.6,5.856,28.6,0.9246,0,6.23,14.6,95.1,16.0
S09350,D-2_U1,D-2,고빈도 팩교체형,181,강력,2,16.6,99.5,3.9,95.5,5.755,27.4,0.953,1,6.155,12.4,72.6,16.75
S09351,D-2_U1,D-2,고빈도 팩교체형,182,강력,2,15.0,100.0,4.4,95.6,6.374,27.0,0.9555,1,6.094,16.6,95.5,15.0
S09352,D-2_U1,D-2,고빈도 팩교체형,183,강력,2,15.7,99.6,4.0,95.6,6.092,26.1,0.9323,1,6.192,15.0,95.6,15.75
S09353,D-2_U1,D-2,고빈도 팩교체형,184,강력,2,14.4,100.0,5.3,94.7,6.576,28.9,0.9602,0,6.118,15.7,95.6,14.5
S09354,D-2_U1,D-2,고빈도 팩교체형,185,강력,2,14.6,100.0,4.4,95.6,6.55,24.3,0.9369,1,6.131,14.4,94.7,14.75
S09355,D-2_U1,D-2,고빈도 팩교체형,186,강력,2,14.5,99.7,4.7,95.0,6.552,26.0,0.9298,1,6.269,14.6,95.6,14.75
S09356,D-2_U1,D-2,고빈도 팩교체형,187,강력,2,15.0,100.0,4.4,95.6,6.375,26.6,0.9337,1,6.429,14.5,95.0,15.0
S09357,D-2_U1,D-2,고빈도 팩교체형,188,강력,2,14.1,100.0,18.0,82.0,5.815,29.0,0.9356,0,6.429,15.0,95.6,16.25
S09358,D-2_U1,D-2,고빈도 팩교체형,189,강력,2,14.3,99.8,4.7,95.1,6.651,26.1,0.9146,1,6.374,14.1,82.0,14.5
S09359,D-2_U1,D-2,고빈도 팩교체형,190,강력,2,13.5,99.9,4.7,95.2,7.05,29.6,0.9346,1,6.389,14.3,95.1,13.5
S09360,D-2_U1,D-2,고빈도 팩교체형,192,강력,2,13.3,99.8,16.1,83.7,6.29,22.4,0.9307,0,6.489,13.5,95.2,15.0
S09361,D-2_U1,D-2,고빈도 팩교체형,193,강력,2,12.0,99.6,13.6,86.0,7.165,27.1,0.9644,0,6.436,13.3,83.7,13.25
S09362,D-2_U1,D-2,고빈도 팩교체형,194,강력,2,10.1,99.8,44.7,55.2,5.46,28.8,0.9243,0,6.594,12.0,86.0,17.0
S09363,D-2_U1,D-2,고빈도 팩교체형,195,강력,2,14.5,99.5,19.8,79.7,5.499,28.8,0.9199,0,6.523,10.1,55.2,17.25
S09364,D-2_U1,D-2,고빈도 팩교체형,196,강력,2,15.4,99.9,4.5,95.4,6.195,25.0,0.9215,1,6.293,14.5,79.7,15.5
S09365,D-2_U1,D-2,고빈도 팩교체형,197,강력,2,15.5,100.0,4.6,95.4,6.154,25.8,0.9419,1,6.122,15.4,95.4,15.5
S09366,D-2_U1,D-2,고빈도 팩교체형,198,강력,2,15.9,100.0,4.3,95.6,6.014,26.5,0.9565,1,6.095,15.5,95.4,16.0
S09367,D-2_U1,D-2,고빈도 팩교체형,200,강력,2,16.6,100.0,4.9,95.1,5.727,30.4,0.9468,1,5.864,15.9,95.6,16.75
S09368,D-2_U1,D-2,고빈도 팩교체형,201,강력,2,14.4,99.9,15.4,84.5,5.871,29.0,0.9728,0,5.918,16.6,95.1,16.25
S09369,D-2_U1,D-2,고빈도 팩교체형,202,강력,2,15.8,100.0,4.9,95.1,6.016,28.7,0.9546,1,5.992,14.4,84.5,16.0
S09370,D-2_U1,D-2,고빈도 팩교체형,203,강력,2,15.8,99.4,4.4,95.0,6.015,25.1,0.9233,1,5.956,15.8,95.1,16.0
S09371,D-2_U1,D-2,고빈도 팩교체형,204,강력,2,13.8,100.0,5.0,95.0,6.888,27.6,0.959,1,5.929,15.8,95.0,14.0
S09372,D-2_U1,D-2,고빈도 팩교체형,205,표준,1,16.1,100.0,10.6,89.4,5.555,28.7,0.9535,0,6.103,13.8,95.0,17.25
S09373,D-2_U1,D-2,고빈도 팩교체형,206,강력,2,14.3,100.0,4.6,95.4,6.672,27.4,0.9508,1,6.069,16.1,89.4,14.5
S09374,D-2_U1,D-2,고빈도 팩교체형,207,강력,2,15.3,100.0,4.4,95.5,6.244,27.7,0.9397,1,6.229,14.3,95.4,15.25
S09375,D-2_U1,D-2,고빈도 팩교체형,209,표준,1,12.6,100.0,27.8,72.2,5.73,27.1,0.935,0,6.275,15.3,95.5,16.5
S09376,D-2_U1,D-2,고빈도 팩교체형,210,강력,2,14.9,100.0,4.4,95.6,6.415,27.3,0.9375,1,6.218,12.6,72.2,15.0
S09377,D-2_U1,D-2,고빈도 팩교체형,211,강력,2,14.4,100.0,4.8,95.2,6.614,27.9,0.9282,1,6.123,14.9,95.6,14.5
S09378,D-2_U1,D-2,고빈도 팩교체형,212,강력,2,13.7,100.0,4.5,95.5,6.968,26.6,0.9335,1,6.335,14.4,95.2,13.75
S09379,D-2_U1,D-2,고빈도 팩교체형,213,강력,2,10.1,100.0,39.2,60.8,6.019,26.0,0.9097,0,6.394,13.7,95.5,15.5
